ID,Site,Plot,Taxa,T1_Survival,year,Size_x,Disturbance,Site_Plot
2749,SL2,2,Acropora spicifera,1,8 to 9,2.39,ND,SL2_2
2753,SL2,2,Acropora spicifera,1,8 to 9,9.05,ND,SL2_2
2763,SL2,2,Acropora spicifera,1,8 to 9,2.71,ND,SL2_2
2767,SL2,2,Acropora spicifera,1,8 to 9,4.21,ND,SL2_2
2774,SL2,2,Acropora spicifera,1,8 to 9,0.96,ND,SL2_2
2776,SL2,2,Acropora spicifera,0,8 to 9,2.05,ND,SL2_2
2777,SL2,2,Acropora spicifera,1,8 to 9,3.87,ND,SL2_2
2779,SL2,2,Acropora spicifera,1,8 to 9,1.08,ND,SL2_2
2781,SL2,2,Acropora spicifera,0,8 to 9,4.57,ND,SL2_2
2782,SL2,2,Acropora spicifera,1,8 to 9,4.56,ND,SL2_2
2783,SL2,2,Acropora spicifera,1,8 to 9,4.23,ND,SL2_2
2790,SL2,2,Acropora spicifera,1,8 to 9,8.45,ND,SL2_2
2797,SL2,2,Acropora spicifera,1,8 to 9,2.35,ND,SL2_2
2804,SL2,2,Acropora spicifera,1,8 to 9,5.61,ND,SL2_2
2808,SL2,2,Acropora spicifera,1,8 to 9,7.51,ND,SL2_2
2815,SL2,2,Acropora spicifera,1,8 to 9,6.35,ND,SL2_2
2817,SL2,2,Acropora spicifera,1,8 to 9,2.8,ND,SL2_2
2821,SL2,2,Acropora spicifera,1,8 to 9,3.24,ND,SL2_2
2822,SL2,2,Acropora spicifera,1,8 to 9,5.22,ND,SL2_2
2823,SL2,2,Acropora spicifera,1,8 to 9,6.41,ND,SL2_2
2824,SL2,2,Acropora spicifera,1,8 to 9,4.87,ND,SL2_2
2829,SL2,2,Acropora spicifera,1,8 to 9,5.89,ND,SL2_2
2831,SL2,2,Acropora spicifera,1,8 to 9,3.67,ND,SL2_2
2841,SL2,2,Acropora spicifera,1,8 to 9,9.41,ND,SL2_2
2850,SL2,2,Acropora spicifera,1,8 to 9,7.76,ND,SL2_2
2854,SL2,2,Acropora spicifera,1,8 to 9,4.2,ND,SL2_2
2862,SL2,2,Acropora spicifera,1,8 to 9,3.53,ND,SL2_2
2869,SL2,2,Acropora spicifera,1,8 to 9,4.45,ND,SL2_2
2874,SL2,2,Acropora spicifera,1,8 to 9,7.98,ND,SL2_2
2875,SL2,2,Acropora spicifera,1,8 to 9,3.66,ND,SL2_2
2877,SL2,2,Acropora spicifera,1,8 to 9,8.1,ND,SL2_2
3016,SL3,1,Acropora spicifera,1,8 to 9,2.06,ND,SL3_1
3049,SL3,1,Acropora spicifera,1,8 to 9,2.59,ND,SL3_1
3058,SL3,1,Acropora spicifera,1,8 to 9,9.99,ND,SL3_1
3064,SL3,1,Acropora spicifera,1,8 to 9,7.89,ND,SL3_1
3065,SL3,1,Acropora spicifera,1,8 to 9,7.18,ND,SL3_1
3069,SL3,1,Acropora spicifera,1,8 to 9,5.06,ND,SL3_1
3079,SL3,1,Acropora spicifera,1,8 to 9,3.83,ND,SL3_1
3112,SL3,1,Acropora spicifera,1,8 to 9,4.13,ND,SL3_1
3118,SL3,1,Acropora spicifera,1,8 to 9,5.48,ND,SL3_1
3121,SL3,1,Acropora spicifera,0,8 to 9,3.89,ND,SL3_1
3149,SL3,1,Acropora spicifera,1,8 to 9,8.49,ND,SL3_1
3179,SL3,1,Acropora spicifera,1,8 to 9,7.88,ND,SL3_1
3188,SL3,1,Acropora spicifera,1,8 to 9,8.01,ND,SL3_1
3189,SL3,1,Acropora spicifera,1,8 to 9,9.24,ND,SL3_1
3190,SL3,1,Acropora spicifera,0,8 to 9,5.97,ND,SL3_1
3192,SL3,1,Acropora spicifera,1,8 to 9,9.43,ND,SL3_1
3194,SL3,1,Acropora spicifera,1,8 to 9,9.17,ND,SL3_1
3207,SL3,1,Acropora spicifera,1,8 to 9,9.89,ND,SL3_1
3208,SL3,1,Acropora spicifera,0,8 to 9,9.13,ND,SL3_1
3354,SL3,1,Acropora spicifera,1,8 to 9,7.03,ND,SL3_1
3356,SL3,1,Acropora spicifera,1,8 to 9,9.29,ND,SL3_1
3358,SL3,1,Acropora spicifera,1,8 to 9,6.47,ND,SL3_1
3362,SL3,1,Acropora spicifera,1,8 to 9,7.4,ND,SL3_1
3385,SL3,1,Acropora spicifera,1,8 to 9,6.43,ND,SL3_1
3387,SL3,1,Acropora spicifera,1,8 to 9,5.18,ND,SL3_1
3388,SL3,1,Acropora spicifera,0,8 to 9,1.48,ND,SL3_1
3389,SL3,1,Acropora spicifera,1,8 to 9,2.56,ND,SL3_1
3394,SL3,1,Acropora spicifera,0,8 to 9,2.58,ND,SL3_1
3399,SL3,1,Acropora spicifera,0,8 to 9,8.57,ND,SL3_1
3400,SL3,1,Acropora spicifera,0,8 to 9,4.68,ND,SL3_1
3401,SL3,1,Acropora spicifera,1,8 to 9,5.99,ND,SL3_1
3402,SL3,1,Acropora spicifera,1,8 to 9,6.09,ND,SL3_1
3405,SL3,1,Acropora spicifera,1,8 to 9,2.25,ND,SL3_1
3408,SL3,1,Acropora spicifera,1,8 to 9,2.21,ND,SL3_1
3409,SL3,1,Acropora spicifera,0,8 to 9,5.01,ND,SL3_1
3415,SL3,1,Acropora spicifera,1,8 to 9,7.87,ND,SL3_1
3418,SL3,1,Acropora spicifera,1,8 to 9,5.75,ND,SL3_1
3438,SL3,1,Acropora spicifera,1,8 to 9,2.44,ND,SL3_1
3439,SL3,1,Acropora spicifera,1,8 to 9,7.44,ND,SL3_1
3441,SL3,1,Acropora spicifera,1,8 to 9,4.36,ND,SL3_1
3442,SL3,1,Acropora spicifera,1,8 to 9,4.22,ND,SL3_1
3444,SL3,1,Acropora spicifera,1,8 to 9,1.94,ND,SL3_1
3448,SL3,1,Acropora spicifera,1,8 to 9,6.06,ND,SL3_1
3449,SL3,1,Acropora spicifera,0,8 to 9,1.05,ND,SL3_1
3458,SL3,1,Acropora spicifera,1,8 to 9,3.94,ND,SL3_1
3460,SL3,1,Acropora spicifera,0,8 to 9,1.41,ND,SL3_1
3462,SL3,1,Acropora spicifera,1,8 to 9,4.6,ND,SL3_1
3464,SL3,1,Acropora spicifera,1,8 to 9,1.64,ND,SL3_1
3465,SL3,1,Acropora spicifera,1,8 to 9,5.73,ND,SL3_1
3469,SL3,1,Acropora spicifera,1,8 to 9,6.57,ND,SL3_1
3483,SL3,1,Acropora spicifera,1,8 to 9,8.47,ND,SL3_1
3484,SL3,1,Acropora spicifera,1,8 to 9,3.87,ND,SL3_1
3493,SL3,1,Acropora spicifera,0,8 to 9,2.3,ND,SL3_1
3494,SL3,1,Acropora spicifera,1,8 to 9,3.92,ND,SL3_1
3501,SL3,1,Acropora spicifera,1,8 to 9,4.72,ND,SL3_1
3503,SL3,1,Acropora spicifera,1,8 to 9,2.6,ND,SL3_1
3509,SL3,1,Acropora spicifera,1,8 to 9,9.71,ND,SL3_1
3513,SL3,1,Acropora spicifera,1,8 to 9,6.49,ND,SL3_1
3547,SL3,1,Acropora spicifera,1,8 to 9,6.96,ND,SL3_1
3576,SL3,1,Acropora spicifera,1,8 to 9,2.82,ND,SL3_1
3578,SL3,1,Acropora spicifera,1,8 to 9,4.94,ND,SL3_1
3581,SL3,1,Acropora spicifera,1,8 to 9,1.89,ND,SL3_1
3582,SL3,1,Acropora spicifera,0,8 to 9,1.62,ND,SL3_1
3583,SL3,1,Acropora spicifera,0,8 to 9,1.88,ND,SL3_1
3588,SL3,1,Acropora spicifera,1,8 to 9,4.56,ND,SL3_1
3589,SL3,1,Acropora spicifera,1,8 to 9,2.98,ND,SL3_1
3592,SL3,1,Acropora spicifera,1,8 to 9,2.19,ND,SL3_1
3747,SL3,2,Acropora spicifera,0,8 to 9,7.34,ND,SL3_2
3751,SL3,2,Acropora spicifera,0,8 to 9,4.09,ND,SL3_2
3809,SL3,2,Acropora spicifera,1,8 to 9,7.53,ND,SL3_2
3817,SL3,2,Acropora spicifera,1,8 to 9,7.61,ND,SL3_2
3822,SL3,2,Acropora spicifera,0,8 to 9,7.5,ND,SL3_2
3823,SL3,2,Acropora spicifera,0,8 to 9,3.49,ND,SL3_2
3824,SL3,2,Acropora spicifera,0,8 to 9,6.1,ND,SL3_2
3831,SL3,2,Acropora spicifera,1,8 to 9,9.89,ND,SL3_2
3847,SL3,2,Acropora spicifera,1,8 to 9,5.47,ND,SL3_2
3850,SL3,2,Acropora spicifera,1,8 to 9,7.86,ND,SL3_2
3855,SL3,2,Acropora spicifera,1,8 to 9,8.32,ND,SL3_2
3856,SL3,2,Acropora spicifera,0,8 to 9,6.2,ND,SL3_2
3857,SL3,2,Acropora spicifera,1,8 to 9,6.41,ND,SL3_2
3858,SL3,2,Acropora spicifera,1,8 to 9,3.74,ND,SL3_2
3860,SL3,2,Acropora spicifera,1,8 to 9,7.08,ND,SL3_2
3866,SL3,2,Acropora spicifera,0,8 to 9,6.57,ND,SL3_2
3867,SL3,2,Acropora spicifera,1,8 to 9,3.75,ND,SL3_2
3872,SL3,2,Acropora spicifera,1,8 to 9,7.1,ND,SL3_2
3894,SL3,2,Acropora spicifera,0,8 to 9,7.03,ND,SL3_2
3897,SL3,2,Acropora spicifera,1,8 to 9,7.95,ND,SL3_2
3898,SL3,2,Acropora spicifera,1,8 to 9,6.57,ND,SL3_2
3901,SL3,2,Acropora spicifera,1,8 to 9,6.07,ND,SL3_2
3904,SL3,2,Acropora spicifera,1,8 to 9,8.05,ND,SL3_2
3910,SL3,2,Acropora spicifera,1,8 to 9,5.25,ND,SL3_2
3913,SL3,2,Acropora spicifera,1,8 to 9,3.65,ND,SL3_2
3914,SL3,2,Acropora spicifera,1,8 to 9,8.5,ND,SL3_2
3919,SL3,2,Acropora spicifera,1,8 to 9,6.87,ND,SL3_2
3923,SL3,2,Acropora spicifera,1,8 to 9,3.71,ND,SL3_2
3926,SL3,2,Acropora spicifera,0,8 to 9,7.02,ND,SL3_2
3928,SL3,2,Acropora spicifera,1,8 to 9,4.89,ND,SL3_2
3930,SL3,2,Acropora spicifera,1,8 to 9,5.24,ND,SL3_2
3933,SL3,2,Acropora spicifera,1,8 to 9,5.11,ND,SL3_2
3936,SL3,2,Acropora spicifera,0,8 to 9,5.71,ND,SL3_2
3940,SL3,2,Acropora spicifera,1,8 to 9,6.27,ND,SL3_2
3944,SL3,2,Acropora spicifera,1,8 to 9,8.86,ND,SL3_2
3951,SL3,2,Acropora spicifera,1,8 to 9,5.53,ND,SL3_2
3952,SL3,2,Acropora spicifera,1,8 to 9,9.18,ND,SL3_2
3953,SL3,2,Acropora spicifera,1,8 to 9,6.45,ND,SL3_2
3954,SL3,2,Acropora spicifera,1,8 to 9,8.78,ND,SL3_2
4080,SL3,2,Acropora spicifera,1,8 to 9,7.19,ND,SL3_2
4115,SL3,2,Acropora spicifera,1,8 to 9,8.3,ND,SL3_2
4116,SL3,2,Acropora spicifera,1,8 to 9,8.62,ND,SL3_2
4124,SL3,2,Acropora spicifera,1,8 to 9,1.36,ND,SL3_2
4130,SL3,2,Acropora spicifera,1,8 to 9,6.45,ND,SL3_2
4133,SL3,2,Acropora spicifera,1,8 to 9,7.23,ND,SL3_2
4139,SL3,2,Acropora spicifera,1,8 to 9,2.59,ND,SL3_2
4141,SL3,2,Acropora spicifera,1,8 to 9,5.17,ND,SL3_2
4142,SL3,2,Acropora spicifera,1,8 to 9,5.92,ND,SL3_2
4143,SL3,2,Acropora spicifera,1,8 to 9,5.51,ND,SL3_2
4144,SL3,2,Acropora spicifera,1,8 to 9,2.21,ND,SL3_2
4146,SL3,2,Acropora spicifera,1,8 to 9,7.52,ND,SL3_2
4148,SL3,2,Acropora spicifera,1,8 to 9,2.14,ND,SL3_2
4149,SL3,2,Acropora spicifera,1,8 to 9,2.32,ND,SL3_2
4156,SL3,2,Acropora spicifera,1,8 to 9,5.81,ND,SL3_2
4157,SL3,2,Acropora spicifera,1,8 to 9,7.24,ND,SL3_2
4159,SL3,2,Acropora spicifera,1,8 to 9,1.8,ND,SL3_2
4161,SL3,2,Acropora spicifera,1,8 to 9,2.9,ND,SL3_2
4170,SL3,2,Acropora spicifera,1,8 to 9,4.25,ND,SL3_2
4181,SL3,2,Acropora spicifera,1,8 to 9,4.06,ND,SL3_2
4192,SL3,2,Acropora spicifera,1,8 to 9,7.19,ND,SL3_2
4197,SL3,2,Acropora spicifera,1,8 to 9,5.54,ND,SL3_2
4200,SL3,2,Acropora spicifera,1,8 to 9,5.76,ND,SL3_2
4202,SL3,2,Acropora spicifera,1,8 to 9,8.01,ND,SL3_2
4216,SL3,2,Acropora spicifera,0,8 to 9,1.42,ND,SL3_2
4227,SL3,2,Acropora spicifera,1,8 to 9,5,ND,SL3_2
4229,SL3,2,Acropora spicifera,1,8 to 9,2.03,ND,SL3_2
4232,SL3,2,Acropora spicifera,1,8 to 9,6.33,ND,SL3_2
4234,SL3,2,Acropora spicifera,1,8 to 9,3.79,ND,SL3_2
4240,SL3,2,Acropora spicifera,1,8 to 9,8.5,ND,SL3_2
4242,SL3,2,Acropora spicifera,1,8 to 9,2.38,ND,SL3_2
4243,SL3,2,Acropora spicifera,1,8 to 9,2.46,ND,SL3_2
4244,SL3,2,Acropora spicifera,1,8 to 9,2.32,ND,SL3_2
4247,SL3,2,Acropora spicifera,1,8 to 9,1.69,ND,SL3_2
4252,SL3,2,Acropora spicifera,0,8 to 9,3.19,ND,SL3_2
4281,SL3,2,Acropora spicifera,1,8 to 9,2.35,ND,SL3_2
4282,SL3,2,Acropora spicifera,1,8 to 9,2.31,ND,SL3_2
4410,SL4,1,Acropora spicifera,1,8 to 9,4.9,ND,SL4_1
4448,SL4,1,Acropora spicifera,1,8 to 9,3.02,ND,SL4_1
4454,SL4,1,Acropora spicifera,1,8 to 9,5.26,ND,SL4_1
4464,SL4,1,Acropora spicifera,0,8 to 9,9.5,ND,SL4_1
4475,SL4,1,Acropora spicifera,0,8 to 9,3.99,ND,SL4_1
4485,SL4,1,Acropora spicifera,1,8 to 9,7.39,ND,SL4_1
4499,SL4,1,Acropora spicifera,1,8 to 9,4.83,ND,SL4_1
4523,SL4,1,Acropora spicifera,1,8 to 9,9.92,ND,SL4_1
4528,SL4,1,Acropora spicifera,1,8 to 9,4.11,ND,SL4_1
4556,SL4,1,Acropora spicifera,1,8 to 9,5.24,ND,SL4_1
4559,SL4,1,Acropora spicifera,1,8 to 9,2.43,ND,SL4_1
4565,SL4,1,Acropora spicifera,1,8 to 9,5.74,ND,SL4_1
4691,SL4,1,Acropora spicifera,1,8 to 9,5.52,ND,SL4_1
4692,SL4,1,Acropora spicifera,1,8 to 9,4.3,ND,SL4_1
4695,SL4,1,Acropora spicifera,1,8 to 9,5.54,ND,SL4_1
4696,SL4,1,Acropora spicifera,1,8 to 9,5.38,ND,SL4_1
4697,SL4,1,Acropora spicifera,1,8 to 9,3.34,ND,SL4_1
4700,SL4,1,Acropora spicifera,1,8 to 9,4.96,ND,SL4_1
4701,SL4,1,Acropora spicifera,1,8 to 9,4.43,ND,SL4_1
4702,SL4,1,Acropora spicifera,1,8 to 9,2.72,ND,SL4_1
4707,SL4,1,Acropora spicifera,1,8 to 9,6.4,ND,SL4_1
4708,SL4,1,Acropora spicifera,1,8 to 9,5.75,ND,SL4_1
4710,SL4,1,Acropora spicifera,1,8 to 9,3.87,ND,SL4_1
4715,SL4,1,Acropora spicifera,1,8 to 9,3.89,ND,SL4_1
4717,SL4,1,Acropora spicifera,1,8 to 9,3.48,ND,SL4_1
4719,SL4,1,Acropora spicifera,1,8 to 9,7.29,ND,SL4_1
4722,SL4,1,Acropora spicifera,1,8 to 9,6.02,ND,SL4_1
4725,SL4,1,Acropora spicifera,1,8 to 9,5.65,ND,SL4_1
4727,SL4,1,Acropora spicifera,1,8 to 9,4.31,ND,SL4_1
4728,SL4,1,Acropora spicifera,1,8 to 9,5.09,ND,SL4_1
4732,SL4,1,Acropora spicifera,0,8 to 9,3.64,ND,SL4_1
4733,SL4,1,Acropora spicifera,0,8 to 9,1.68,ND,SL4_1
4734,SL4,1,Acropora spicifera,1,8 to 9,7.88,ND,SL4_1
4735,SL4,1,Acropora spicifera,1,8 to 9,4.96,ND,SL4_1
4738,SL4,1,Acropora spicifera,0,8 to 9,5.01,ND,SL4_1
4743,SL4,1,Acropora spicifera,1,8 to 9,9.61,ND,SL4_1
4744,SL4,1,Acropora spicifera,1,8 to 9,7.21,ND,SL4_1
4748,SL4,1,Acropora spicifera,1,8 to 9,6.35,ND,SL4_1
4761,SL4,1,Acropora spicifera,1,8 to 9,7.08,ND,SL4_1
4764,SL4,1,Acropora spicifera,1,8 to 9,4.13,ND,SL4_1
4767,SL4,1,Acropora spicifera,1,8 to 9,5.09,ND,SL4_1
4768,SL4,1,Acropora spicifera,1,8 to 9,2.88,ND,SL4_1
4773,SL4,1,Acropora spicifera,1,8 to 9,1.74,ND,SL4_1
4774,SL4,1,Acropora spicifera,0,8 to 9,4.95,ND,SL4_1
4779,SL4,1,Acropora spicifera,1,8 to 9,1.75,ND,SL4_1
4780,SL4,1,Acropora spicifera,1,8 to 9,3.75,ND,SL4_1
4782,SL4,1,Acropora spicifera,1,8 to 9,4.05,ND,SL4_1
4791,SL4,1,Acropora spicifera,1,8 to 9,3.74,ND,SL4_1
4792,SL4,1,Acropora spicifera,1,8 to 9,4.81,ND,SL4_1
4795,SL4,1,Acropora spicifera,1,8 to 9,8.51,ND,SL4_1
4799,SL4,1,Acropora spicifera,1,8 to 9,5.18,ND,SL4_1
4810,SL4,1,Acropora spicifera,1,8 to 9,3.28,ND,SL4_1
4811,SL4,1,Acropora spicifera,0,8 to 9,1.39,ND,SL4_1
4828,SL4,1,Acropora spicifera,1,8 to 9,6.03,ND,SL4_1
4829,SL4,1,Acropora spicifera,1,8 to 9,5.97,ND,SL4_1
4830,SL4,1,Acropora spicifera,1,8 to 9,2.94,ND,SL4_1
4831,SL4,1,Acropora spicifera,1,8 to 9,4.92,ND,SL4_1
4832,SL4,1,Acropora spicifera,1,8 to 9,1.92,ND,SL4_1
4833,SL4,1,Acropora spicifera,1,8 to 9,5.03,ND,SL4_1
4834,SL4,1,Acropora spicifera,1,8 to 9,1.98,ND,SL4_1
4843,SL4,1,Acropora spicifera,1,8 to 9,4.1,ND,SL4_1
4844,SL4,1,Acropora spicifera,1,8 to 9,2.47,ND,SL4_1
4862,SL4,1,Acropora spicifera,1,8 to 9,9.95,ND,SL4_1
4872,SL4,1,Acropora spicifera,1,8 to 9,7.28,ND,SL4_1
4874,SL4,1,Acropora spicifera,0,8 to 9,2.04,ND,SL4_1
4893,SL4,1,Acropora spicifera,1,8 to 9,4.93,ND,SL4_1
5050,SL4,2,Acropora spicifera,1,8 to 9,6.23,ND,SL4_2
5052,SL4,2,Acropora spicifera,1,8 to 9,9.36,ND,SL4_2
5068,SL4,2,Acropora spicifera,1,8 to 9,6.88,ND,SL4_2
5076,SL4,2,Acropora spicifera,1,8 to 9,7.38,ND,SL4_2
5109,SL4,2,Acropora spicifera,1,8 to 9,5.43,ND,SL4_2
5113,SL4,2,Acropora spicifera,1,8 to 9,3.94,ND,SL4_2
5114,SL4,2,Acropora spicifera,1,8 to 9,9.63,ND,SL4_2
5136,SL4,2,Acropora spicifera,1,8 to 9,3.29,ND,SL4_2
5145,SL4,2,Acropora spicifera,1,8 to 9,9.42,ND,SL4_2
5150,SL4,2,Acropora spicifera,1,8 to 9,5.1,ND,SL4_2
5151,SL4,2,Acropora spicifera,1,8 to 9,9.96,ND,SL4_2
5154,SL4,2,Acropora spicifera,1,8 to 9,7.58,ND,SL4_2
5163,SL4,2,Acropora spicifera,0,8 to 9,4.78,ND,SL4_2
5171,SL4,2,Acropora spicifera,1,8 to 9,6.41,ND,SL4_2
5181,SL4,2,Acropora spicifera,1,8 to 9,9.28,ND,SL4_2
5184,SL4,2,Acropora spicifera,1,8 to 9,9.61,ND,SL4_2
5297,SL4,2,Acropora spicifera,1,8 to 9,5.8,ND,SL4_2
5301,SL4,2,Acropora spicifera,1,8 to 9,3.91,ND,SL4_2
5302,SL4,2,Acropora spicifera,1,8 to 9,1.83,ND,SL4_2
5303,SL4,2,Acropora spicifera,1,8 to 9,1.17,ND,SL4_2
5305,SL4,2,Acropora spicifera,1,8 to 9,2.02,ND,SL4_2
5308,SL4,2,Acropora spicifera,1,8 to 9,6.11,ND,SL4_2
5309,SL4,2,Acropora spicifera,0,8 to 9,2.2,ND,SL4_2
5313,SL4,2,Acropora spicifera,1,8 to 9,7.7,ND,SL4_2
5322,SL4,2,Acropora spicifera,1,8 to 9,7.87,ND,SL4_2
5337,SL4,2,Acropora spicifera,1,8 to 9,4.65,ND,SL4_2
5338,SL4,2,Acropora spicifera,1,8 to 9,1.97,ND,SL4_2
5339,SL4,2,Acropora spicifera,1,8 to 9,1.44,ND,SL4_2
5346,SL4,2,Acropora spicifera,1,8 to 9,2.04,ND,SL4_2
5351,SL4,2,Acropora spicifera,1,8 to 9,1.76,ND,SL4_2
5352,SL4,2,Acropora spicifera,0,8 to 9,1.74,ND,SL4_2
5353,SL4,2,Acropora spicifera,1,8 to 9,2.49,ND,SL4_2
5356,SL4,2,Acropora spicifera,1,8 to 9,9.7,ND,SL4_2
5357,SL4,2,Acropora spicifera,1,8 to 9,2.99,ND,SL4_2
5362,SL4,2,Acropora spicifera,0,8 to 9,3.76,ND,SL4_2
5363,SL4,2,Acropora spicifera,0,8 to 9,2.53,ND,SL4_2
5374,SL4,2,Acropora spicifera,1,8 to 9,2.84,ND,SL4_2
5383,SL4,2,Acropora spicifera,1,8 to 9,2.93,ND,SL4_2
5399,SL4,2,Acropora spicifera,1,8 to 9,4.79,ND,SL4_2
5400,SL4,2,Acropora spicifera,0,8 to 9,1.46,ND,SL4_2
5405,SL4,2,Acropora spicifera,1,8 to 9,8.19,ND,SL4_2
5406,SL4,2,Acropora spicifera,0,8 to 9,2.1,ND,SL4_2
5407,SL4,2,Acropora spicifera,1,8 to 9,6.49,ND,SL4_2
5416,SL4,2,Acropora spicifera,1,8 to 9,5.03,ND,SL4_2
5423,SL4,2,Acropora spicifera,1,8 to 9,4.52,ND,SL4_2
5430,SL4,2,Acropora spicifera,1,8 to 9,4.69,ND,SL4_2
5431,SL4,2,Acropora spicifera,1,8 to 9,5.6,ND,SL4_2
5436,SL4,2,Acropora spicifera,1,8 to 9,6.58,ND,SL4_2
5437,SL4,2,Acropora spicifera,0,8 to 9,4.41,ND,SL4_2
5444,SL4,2,Acropora spicifera,1,8 to 9,7.55,ND,SL4_2
5453,SL4,2,Acropora spicifera,1,8 to 9,6.37,ND,SL4_2
5454,SL4,2,Acropora spicifera,1,8 to 9,9.65,ND,SL4_2
5462,SL4,2,Acropora spicifera,1,8 to 9,2.11,ND,SL4_2
5469,SL4,2,Acropora spicifera,1,8 to 9,2.69,ND,SL4_2
5475,SL4,2,Acropora spicifera,0,8 to 9,1,ND,SL4_2
5485,SL4,2,Acropora spicifera,1,8 to 9,7.28,ND,SL4_2
5490,SL4,2,Acropora spicifera,1,8 to 9,5.74,ND,SL4_2
5492,SL4,2,Acropora spicifera,1,8 to 9,3.79,ND,SL4_2
5495,SL4,2,Acropora spicifera,1,8 to 9,5.46,ND,SL4_2
5498,SL4,2,Acropora spicifera,1,8 to 9,1.48,ND,SL4_2
6,SL1,1,Goniastrea spp.,1,8 to 9,4.97,ND,SL1_1
19,SL1,1,Goniastrea spp.,1,8 to 9,4.76,ND,SL1_1
24,SL1,1,Goniastrea spp.,1,8 to 9,4.56,ND,SL1_1
35,SL1,1,Goniastrea spp.,1,8 to 9,6.92,ND,SL1_1
69,SL1,1,Goniastrea spp.,1,8 to 9,5.28,ND,SL1_1
81,SL1,1,Goniastrea spp.,1,8 to 9,7.08,ND,SL1_1
112,SL1,1,Goniastrea spp.,1,8 to 9,7.41,ND,SL1_1
114,SL1,1,Goniastrea spp.,1,8 to 9,7.45,ND,SL1_1
116,SL1,1,Goniastrea spp.,1,8 to 9,3.12,ND,SL1_1
134,SL1,1,Goniastrea spp.,1,8 to 9,9.6,ND,SL1_1
142,SL1,1,Goniastrea spp.,1,8 to 9,7.64,ND,SL1_1
143,SL1,1,Goniastrea spp.,1,8 to 9,6.65,ND,SL1_1
147,SL1,1,Goniastrea spp.,1,8 to 9,7.19,ND,SL1_1
148,SL1,1,Goniastrea spp.,1,8 to 9,9.89,ND,SL1_1
149,SL1,1,Goniastrea spp.,1,8 to 9,4.54,ND,SL1_1
150,SL1,1,Goniastrea spp.,1,8 to 9,7.36,ND,SL1_1
152,SL1,1,Goniastrea spp.,1,8 to 9,3.14,ND,SL1_1
153,SL1,1,Goniastrea spp.,1,8 to 9,3.11,ND,SL1_1
157,SL1,1,Goniastrea spp.,1,8 to 9,8.87,ND,SL1_1
160,SL1,1,Goniastrea spp.,1,8 to 9,5.17,ND,SL1_1
166,SL1,1,Goniastrea spp.,1,8 to 9,5.74,ND,SL1_1
169,SL1,1,Goniastrea spp.,1,8 to 9,7.19,ND,SL1_1
170,SL1,1,Goniastrea spp.,1,8 to 9,2.87,ND,SL1_1
179,SL1,1,Goniastrea spp.,1,8 to 9,8.38,ND,SL1_1
181,SL1,1,Goniastrea spp.,1,8 to 9,5.25,ND,SL1_1
183,SL1,1,Goniastrea spp.,1,8 to 9,3.88,ND,SL1_1
192,SL1,1,Goniastrea spp.,1,8 to 9,8.59,ND,SL1_1
194,SL1,1,Goniastrea spp.,1,8 to 9,8.04,ND,SL1_1
195,SL1,1,Goniastrea spp.,1,8 to 9,3.38,ND,SL1_1
196,SL1,1,Goniastrea spp.,1,8 to 9,2.78,ND,SL1_1
199,SL1,1,Goniastrea spp.,1,8 to 9,8.64,ND,SL1_1
200,SL1,1,Goniastrea spp.,1,8 to 9,6.15,ND,SL1_1
201,SL1,1,Goniastrea spp.,1,8 to 9,4.53,ND,SL1_1
204,SL1,1,Goniastrea spp.,1,8 to 9,2.76,ND,SL1_1
209,SL1,1,Goniastrea spp.,1,8 to 9,7.21,ND,SL1_1
210,SL1,1,Goniastrea spp.,1,8 to 9,2.72,ND,SL1_1
211,SL1,1,Goniastrea spp.,1,8 to 9,6.87,ND,SL1_1
215,SL1,1,Goniastrea spp.,1,8 to 9,4.83,ND,SL1_1
375,SL1,1,Goniastrea spp.,1,8 to 9,3.77,ND,SL1_1
407,SL1,1,Goniastrea spp.,1,8 to 9,1.64,ND,SL1_1
408,SL1,1,Goniastrea spp.,1,8 to 9,2.47,ND,SL1_1
410,SL1,1,Goniastrea spp.,1,8 to 9,7.88,ND,SL1_1
413,SL1,1,Goniastrea spp.,1,8 to 9,6.01,ND,SL1_1
414,SL1,1,Goniastrea spp.,1,8 to 9,8.58,ND,SL1_1
415,SL1,1,Goniastrea spp.,1,8 to 9,8.8,ND,SL1_1
416,SL1,1,Goniastrea spp.,0,8 to 9,2.33,ND,SL1_1
421,SL1,1,Goniastrea spp.,1,8 to 9,5.48,ND,SL1_1
427,SL1,1,Goniastrea spp.,1,8 to 9,3.06,ND,SL1_1
428,SL1,1,Goniastrea spp.,1,8 to 9,4.48,ND,SL1_1
429,SL1,1,Goniastrea spp.,1,8 to 9,6.46,ND,SL1_1
430,SL1,1,Goniastrea spp.,1,8 to 9,4.98,ND,SL1_1
442,SL1,1,Goniastrea spp.,1,8 to 9,5.71,ND,SL1_1
476,SL1,1,Goniastrea spp.,1,8 to 9,0.97,ND,SL1_1
479,SL1,1,Goniastrea spp.,1,8 to 9,2.93,ND,SL1_1
483,SL1,1,Goniastrea spp.,1,8 to 9,8.27,ND,SL1_1
486,SL1,1,Goniastrea spp.,1,8 to 9,4.09,ND,SL1_1
494,SL1,1,Goniastrea spp.,1,8 to 9,6.76,ND,SL1_1
501,SL1,1,Goniastrea spp.,1,8 to 9,3.91,ND,SL1_1
